"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Attendance","HS","AS","HST","AST","HHW","AHW","HC","AC","HF","AF","HO","AO","HY","AY","HR","AR"
"D2","27/07/01","Duisburg","Ahlen",1,4,"A",1,2,"A",12004,24,15,9,5,1,1,12,4,10,9,6,2,3,4,0,0
"D2","27/07/01","Greuther Furth","Oberhausen",2,2,"D",1,1,"D",7051,13,8,4,5,0,0,1,3,20,8,3,2,1,4,0,1
"D2","27/07/01","Saarbrucken","Mannheim",1,3,"A",0,2,"A",18000,6,6,3,4,0,0,6,3,17,15,4,5,4,2,0,0
"D2","28/07/01","Bielefeld","Babelsberg",0,1,"A",0,0,"D",10641,14,7,3,2,1,2,6,1,20,8,14,3,1,2,0,0
"D2","28/07/01","Ein Frankfurt","Reutlingen",3,1,"H",0,1,"A",17000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
"D2","29/07/01","Aachen","Mainz",0,2,"A",0,0,"D",12000,11,7,3,6,0,0,11,2,11,12,2,2,2,3,0,0
"D2","29/07/01","Karlsruhe","Schweinfurt",1,0,"H",0,0,"D",13000,11,8,6,4,0,0,7,1,12,13,2,5,2,3,0,0
"D2","29/07/01","Unterhaching","Bochum",0,2,"A",0,0,"D",5500,14,8,6,4,0,0,8,2,8,6,1,0,0,1,0,0
"D2","30/07/01","Union Berlin","Hannover",1,1,"D",0,0,"D",9072,14,11,2,3,1,0,5,4,19,22,3,0,3,3,0,1
"D2","03/08/01","Ahlen","Greuther Furth",1,0,"H",1,0,"H",7513,8,10,5,4,1,1,6,7,29,26,3,1,2,3,0,0
"D2","03/08/01","Oberhausen","Union Berlin",0,3,"A",0,1,"A",6000,9,8,3,3,0,0,10,2,10,9,2,0,2,2,0,0
"D2","03/08/01","Schweinfurt","Saarbrucken",2,1,"H",1,1,"D",7152,13,19,9,8,0,1,3,5,17,16,0,1,2,4,0,0
"D2","04/08/01","Bochum","Karlsruhe",1,1,"D",1,1,"D",13000,8,7,2,6,0,0,4,2,9,17,1,2,3,2,1,0
"D2","04/08/01","Reutlingen","Bielefeld",2,3,"A",1,2,"A",6970,7,10,3,9,0,0,7,4,13,11,1,1,1,2,0,0
"D2","05/08/01","Babelsberg","Duisburg",3,1,"H",1,1,"D",7200,13,10,8,5,1,0,4,7,9,10,3,3,1,2,0,0
"D2","05/08/01","Hannover","Aachen",3,0,"H",3,0,"H",15872,18,0,7,0,2,0,9,2,15,18,2,1,2,2,0,2
"D2","05/08/01","Mainz","Unterhaching",2,0,"H",2,0,"H",6500,13,6,6,1,0,0,3,4,18,10,3,0,2,2,0,0
"D2","06/08/01","Mannheim","Ein Frankfurt",0,0,"D",0,0,"D",18000,13,9,5,2,0,0,3,0,16,23,1,2,1,4,0,0
"D2","10/08/01","Bielefeld","Mannheim",5,0,"H",3,0,"H",12097,26,12,18,5,1,0,8,6,17,22,1,1,2,1,0,0
"D2","10/08/01","Bochum","Mainz",2,1,"H",2,1,"H",12000,15,12,8,6,2,0,5,7,6,11,2,0,1,2,0,0
"D2","10/08/01","Duisburg","Reutlingen",3,3,"D",1,1,"D",6100,13,15,6,8,0,0,4,6,17,20,1,3,0,3,1,0
"D2","11/08/01","Aachen","Oberhausen",2,1,"H",1,1,"D",9200,7,5,3,2,0,0,2,2,12,14,1,1,0,3,0,0
"D2","11/08/01","Union Berlin","Ahlen",5,0,"H",1,0,"H",8706,7,4,5,1,0,0,9,3,16,14,0,0,0,2,0,0
"D2","12/08/01","Ein Frankfurt","Schweinfurt",2,0,"H",0,0,"D",18500,14,8,6,5,0,1,2,5,18,18,0,4,1,1,0,0
"D2","12/08/01","Greuther Furth","Babelsberg",1,0,"H",1,0,"H",6300,15,12,5,7,1,0,4,4,11,12,0,0,0,1,0,0
"D2","12/08/01","Unterhaching","Hannover",1,1,"D",0,0,"D",4000,11,17,6,9,0,0,0,7,16,13,1,1,1,1,0,0
"D2","13/08/01","Karlsruhe","Saarbrucken",2,0,"H",1,0,"H",15000,11,12,4,5,0,1,3,5,20,25,5,2,1,3,0,0
"D2","17/08/01","Oberhausen","Unterhaching",0,2,"A",0,0,"D",3311,9,10,2,4,1,0,6,7,17,21,2,0,2,2,0,0
"D2","17/08/01","Reutlingen","Greuther Furth",0,1,"A",0,1,"A",7000,12,5,8,3,0,0,6,2,9,10,0,0,5,1,0,1
"D2","17/08/01","Schweinfurt","Bielefeld",1,0,"H",0,0,"D",11153,11,12,6,7,1,0,7,11,13,13,4,4,2,2,0,0
"D2","18/08/01","Babelsberg","Union Berlin",3,2,"H",0,1,"A",15500,12,13,6,4,1,0,2,3,25,8,5,4,4,2,0,0
"D2","18/08/01","Saarbrucken","Ein Frankfurt",0,2,"A",0,1,"A",10500,11,6,2,3,0,0,2,1,7,8,0,0,2,2,0,0
"D2","19/08/01","Ahlen","Aachen",1,0,"H",1,0,"H",6510,14,9,8,4,1,0,4,8,19,23,5,6,3,4,0,0
"D2","19/08/01","Hannover","Bochum",2,0,"H",0,0,"D",20076,16,4,7,0,0,0,8,2,5,11,2,3,0,2,0,0
"D2","19/08/01","Mainz","Karlsruhe",1,0,"H",0,0,"D",9000,14,7,6,3,0,1,5,3,24,20,2,4,2,2,0,0
"D2","20/08/01","Mannheim","Duisburg",3,1,"H",2,1,"H",7000,12,11,9,2,0,0,3,4,21,25,5,1,3,4,0,0
"D2","07/09/01","Mainz","Hannover",2,2,"D",1,2,"A",4000,15,10,6,4,2,0,6,2,20,14,3,0,3,3,0,0
"D2","07/09/01","Union Berlin","Reutlingen",5,0,"H",3,0,"H",7800,12,10,7,4,0,0,8,5,13,11,1,2,1,2,0,0
"D2","07/09/01","Unterhaching","Ahlen",2,3,"A",2,3,"A",2000,10,6,5,6,1,0,6,5,12,11,2,2,2,2,0,0
"D2","08/09/01","Duisburg","Schweinfurt",0,0,"D",0,0,"D",5095,8,4,4,2,0,0,9,2,15,18,1,1,2,1,0,0
"D2","08/09/01","Greuther Furth","Mannheim",3,1,"H",2,0,"H",4730,14,8,7,4,0,0,5,2,18,22,2,0,0,3,0,0
"D2","09/09/01","Aachen","Babelsberg",2,2,"D",0,2,"A",8000,18,8,8,5,0,0,11,2,9,9,4,3,3,4,1,1
"D2","09/09/01","Bielefeld","Saarbrucken",3,1,"H",2,0,"H",10109,12,13,7,5,0,0,3,11,15,23,1,1,1,3,0,0
"D2","09/09/01","Bochum","Oberhausen",3,3,"D",2,2,"D",13094,11,12,8,6,0,0,4,4,14,14,0,0,2,3,0,0
"D2","10/09/01","Karlsruhe","Ein Frankfurt",2,3,"A",1,2,"A",18000,14,9,9,6,0,0,10,0,17,24,0,0,4,1,0,0
"D2","14/09/01","Ahlen","Bochum",2,5,"A",2,1,"H",8465,12,15,5,9,0,1,6,5,10,8,2,1,1,2,0,1
"D2","14/09/01","Oberhausen","Mainz",1,3,"A",0,2,"A",3346,13,7,2,4,1,1,7,1,13,11,7,1,2,4,0,0
"D2","14/09/01","Saarbrucken","Duisburg",1,0,"H",0,0,"D",6000,12,12,4,6,0,1,6,2,14,18,4,4,2,3,0,0
"D2","15/09/01","Babelsberg","Unterhaching",1,4,"A",0,2,"A",4461,9,13,4,7,0,1,3,4,14,8,5,0,0,1,1,1
"D2","15/09/01","Reutlingen","Aachen",3,1,"H",3,0,"H",5000,16,10,8,3,0,0,3,2,11,9,1,2,1,1,0,0
"D2","16/09/01","Hannover","Karlsruhe",5,0,"H",3,0,"H",13643,16,7,13,2,0,0,9,7,9,10,2,1,1,2,0,0
"D2","16/09/01","Mannheim","Union Berlin",1,1,"D",0,0,"D",7500,10,11,3,4,0,0,3,5,14,13,4,5,1,3,0,0
"D2","16/09/01","Schweinfurt","Greuther Furth",0,0,"D",0,0,"D",8319,10,14,5,5,0,2,7,6,12,8,3,2,2,2,0,0
"D2","17/09/01","Ein Frankfurt","Bielefeld",0,2,"A",0,0,"D",10000,8,9,3,5,0,0,4,5,23,13,4,2,1,1,0,0
"D2","21/09/01","Hannover","Oberhausen",2,0,"H",1,0,"H",13923,14,8,5,2,1,2,12,8,11,20,1,2,1,3,0,0
"D2","21/09/01","Karlsruhe","Bielefeld",0,1,"A",0,0,"D",9200,1,4,1,4,0,0,5,9,17,15,2,2,3,4,0,0
"D2","21/09/01","Unterhaching","Reutlingen",3,2,"H",0,1,"A",6500,12,8,8,3,1,0,7,9,13,15,1,0,0,2,0,1
"D2","22/09/01","Bochum","Babelsberg",4,1,"H",2,0,"H",10773,13,6,9,4,1,0,10,5,5,2,1,2,0,2,0,0
"D2","22/09/01","Mainz","Ahlen",5,1,"H",3,1,"H",6258,16,6,11,3,1,0,4,1,12,17,3,1,1,1,0,1
"D2","23/09/01","Aachen","Mannheim",1,0,"H",1,0,"H",10000,13,4,5,2,0,0,8,1,23,25,3,1,3,4,0,3
"D2","23/09/01","Greuther Furth","Saarbrucken",3,1,"H",0,1,"A",5250,15,9,9,3,0,0,5,5,15,24,0,0,0,5,0,1
"D2","23/09/01","Union Berlin","Schweinfurt",3,0,"H",2,0,"H",8199,10,4,4,3,0,0,5,6,7,17,0,3,2,3,0,0
"D2","24/09/01","Duisburg","Ein Frankfurt",1,1,"D",0,1,"A",5000,22,8,7,5,0,0,7,5,20,24,4,12,2,3,0,1
"D2","28/09/01","Bielefeld","Duisburg",2,2,"D",1,2,"A",11000,12,8,6,5,0,1,4,8,20,13,3,1,0,2,0,0
"D2","28/09/01","Oberhausen","Karlsruhe",1,2,"A",1,1,"D",3000,17,7,9,5,1,0,5,1,9,11,3,2,2,2,0,0
"D2","28/09/01","Reutlingen","Bochum",3,0,"H",1,0,"H",7000,16,13,6,7,0,1,7,3,14,9,3,2,1,3,0,1
"D2","29/09/01","Mannheim","Unterhaching",0,1,"A",0,1,"A",4600,8,5,3,2,0,0,1,3,10,6,3,0,1,0,0,0
"D2","29/09/01","Schweinfurt","Aachen",1,0,"H",0,0,"D",5000,10,8,5,2,0,1,1,5,12,18,1,0,1,2,0,0
"D2","30/09/01","Babelsberg","Mainz",0,1,"A",0,0,"D",3900,18,12,8,6,0,0,5,2,21,17,3,3,2,4,0,1
"D2","30/09/01","Ein Frankfurt","Greuther Furth",1,4,"A",0,1,"A",13500,13,8,6,5,1,0,8,3,17,15,2,1,3,2,1,0
"D2","30/09/01","Saarbrucken","Union Berlin",2,3,"A",0,1,"A",4500,11,9,4,5,0,2,10,4,14,10,3,1,1,3,1,0
"D2","01/10/01","Ahlen","Hannover",2,5,"A",1,2,"A",6000,8,21,5,9,0,0,6,7,13,17,5,4,2,1,0,0
"D2","12/10/01","Aachen","Saarbrucken",0,0,"D",0,0,"D",15200,6,2,3,1,0,0,3,4,17,19,2,4,2,3,0,1
"D2","12/10/01","Karlsruhe","Duisburg",2,0,"H",1,0,"H",11000,7,5,2,4,0,0,5,3,18,11,1,1,1,5,0,1
"D2","12/10/01","Unterhaching","Schweinfurt",1,0,"H",0,0,"D",5800,14,7,3,3,1,0,11,3,17,19,0,3,4,4,0,0
"D2","13/10/01","Oberhausen","Ahlen",2,3,"A",1,1,"D",2000,14,14,8,10,1,0,3,6,18,16,1,1,1,5,0,0
"D2","13/10/01","Union Berlin","Ein Frankfurt",0,4,"A",0,1,"A",14000,8,10,5,4,0,0,10,0,13,11,2,1,0,1,0,0
"D2","14/10/01","Greuther Furth","Bielefeld",0,1,"A",0,1,"A",8521,12,6,4,3,1,0,15,4,8,8,0,0,2,2,0,0
"D2","14/10/01","Hannover","Babelsberg",6,1,"H",3,0,"H",28200,18,7,11,4,2,2,5,1,9,8,3,3,0,2,0,0
"D2","14/10/01","Mainz","Reutlingen",2,1,"H",1,1,"D",8088,7,1,3,1,0,0,4,1,15,13,1,6,3,1,0,0
"D2","15/10/01","Bochum","Mannheim",1,1,"D",1,1,"D",10000,13,9,8,4,0,1,6,5,19,19,3,3,1,1,0,0
"D2","19/10/01","Ahlen","Karlsruhe",4,1,"H",1,0,"H",6352,17,8,11,3,0,0,5,3,15,12,0,3,5,3,0,1
"D2","19/10/01","Mannheim","Mainz",2,4,"A",2,2,"D",7000,9,12,6,6,0,1,7,5,13,11,7,6,1,1,0,0
"D2","19/10/01","Schweinfurt","Bochum",3,3,"D",2,0,"H",8125,13,15,4,8,0,0,3,8,20,22,0,0,2,2,0,0
"D2","20/10/01","Babelsberg","Oberhausen",0,2,"A",0,2,"A",3500,9,8,5,4,0,0,4,5,11,17,2,3,4,3,0,0
"D2","20/10/01","Reutlingen","Hannover",2,2,"D",2,2,"D",6000,15,17,8,11,0,1,3,3,21,12,2,2,0,1,0,0
"D2","21/10/01","Duisburg","Greuther Furth",1,1,"D",0,1,"A",5211,16,5,9,1,1,1,10,3,18,14,2,1,3,2,0,0
"D2","21/10/01","Ein Frankfurt","Aachen",2,2,"D",0,1,"A",16000,12,11,4,6,0,0,8,6,6,15,5,3,2,2,0,0
"D2","21/10/01","Saarbrucken","Unterhaching",0,0,"D",0,0,"D",5500,15,9,5,6,0,1,5,9,9,9,6,3,2,1,0,0
"D2","22/10/01","Bielefeld","Union Berlin",4,1,"H",1,0,"H",8500,17,4,7,2,1,0,5,4,17,25,4,2,2,3,0,0
"D2","26/10/01","Aachen","Bielefeld",3,2,"H",2,1,"H",16800,14,16,5,7,0,0,2,3,19,16,5,3,4,2,0,0
"D2","26/10/01","Mainz","Schweinfurt",4,1,"H",2,1,"H",9800,15,3,7,2,0,0,11,0,7,16,1,2,1,2,0,0
"D2","26/10/01","Union Berlin","Duisburg",0,1,"A",0,1,"A",7482,6,4,2,2,1,0,3,3,13,10,1,1,0,2,0,0
"D2","27/10/01","Karlsruhe","Greuther Furth",4,2,"H",2,0,"H",10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,0
"D2","27/10/01","Oberhausen","Reutlingen",0,1,"A",0,0,"D",3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0
"D2","28/10/01","Ahlen","Babelsberg",1,1,"D",1,1,"D",6813,16,14,8,6,0,1,10,1,13,18,2,2,5,3,0,0
"D2","28/10/01","Bochum","Saarbrucken",3,2,"H",0,1,"A",9808,24,10,12,6,2,0,7,5,18,31,2,2,0,3,0,0
"D2","28/10/01","Unterhaching","Ein Frankfurt",0,1,"A",0,0,"D",9000,12,11,7,7,0,0,5,5,9,17,1,4,0,2,0,0
"D2","29/10/01","Hannover","Mannheim",2,0,"H",0,0,"D",16800,13,12,9,5,0,0,6,4,17,15,3,6,0,2,0,0
"D2","02/11/01","Duisburg","Aachen",5,0,"H",1,0,"H",11236,19,9,10,3,0,0,6,4,13,12,2,3,2,0,0,0
"D2","02/11/01","Saarbrucken","Mainz",0,1,"A",0,0,"D",8500,13,6,6,3,0,0,9,0,14,9,2,1,3,2,1,0
"D2","02/11/01","Schweinfurt","Hannover",1,4,"A",0,3,"A",9236,9,12,4,6,0,0,2,6,12,10,1,0,1,1,0,1
"D2","03/11/01","Babelsberg","Karlsruhe",2,4,"A",0,1,"A",4000,15,17,8,8,1,1,6,1,29,11,3,2,2,3,0,1
"D2","03/11/01","Bielefeld","Unterhaching",2,0,"H",1,0,"H",11242,16,14,10,8,0,0,4,5,14,16,3,0,2,2,0,0
"D2","04/11/01","Greuther Furth","Union Berlin",0,0,"D",0,0,"D",5500,12,6,4,2,0,0,9,0,16,21,0,0,1,0,0,0
"D2","04/11/01","Mannheim","Oberhausen",1,1,"D",0,0,"D",4500,18,11,9,4,1,0,3,3,18,17,4,1,3,2,0,0
"D2","04/11/01","Reutlingen","Ahlen",3,2,"H",1,1,"D",6000,12,12,7,5,1,2,6,5,14,17,1,2,2,1,1,0
"D2","05/11/01","Ein Frankfurt","Bochum",1,0,"H",0,0,"D",20000,7,7,4,2,0,1,13,2,14,27,2,3,0,1,0,0
"D2","16/11/01","Aachen","Greuther Furth",2,1,"H",2,0,"H",14000,16,12,7,4,0,0,5,6,19,15,2,5,0,2,0,0
"D2","16/11/01","Hannover","Saarbrucken",0,0,"D",0,0,"D",20498,11,4,4,1,0,0,9,6,8,16,2,1,0,1,0,0
"D2","16/11/01","Karlsruhe","Union Berlin",1,1,"D",0,0,"D",11000,13,8,3,2,2,0,8,5,13,19,0,0,3,1,0,0
"D2","17/11/01","Bochum","Bielefeld",0,0,"D",0,0,"D",13500,14,14,4,5,0,0,8,6,18,20,8,4,4,4,0,0
"D2","17/11/01","Oberhausen","Schweinfurt",5,0,"H",1,0,"H",3054,18,1,11,0,0,0,7,2,9,15,3,3,0,1,0,0
"D2","18/11/01","Ahlen","Mannheim",0,0,"D",0,0,"D",5800,15,4,3,3,2,1,8,3,17,21,2,2,3,1,0,0
"D2","18/11/01","Babelsberg","Reutlingen",0,3,"A",0,1,"A",4000,17,13,11,7,2,0,6,2,15,16,2,3,4,2,0,0
"D2","18/11/01","Unterhaching","Duisburg",0,1,"A",0,1,"A",7500,13,8,6,5,1,0,9,1,14,21,3,2,2,2,0,0
"D2","19/11/01","Mainz","Ein Frankfurt",1,1,"D",0,0,"D",15500,12,6,8,3,0,0,7,0,20,22,5,6,2,2,0,0
"D2","23/11/01","Duisburg","Bochum",0,1,"A",0,1,"A",11312,12,12,4,6,0,0,8,6,8,11,0,2,2,2,0,0
"D2","23/11/01","Ein Frankfurt","Hannover",1,1,"D",1,1,"D",17100,10,15,3,4,0,1,3,7,15,17,3,0,3,3,0,0
"D2","23/11/01","Greuther Furth","Unterhaching",3,1,"H",2,0,"H",4694,9,3,3,1,0,0,5,3,13,15,1,0,1,2,0,0
"D2","24/11/01","Bielefeld","Mainz",0,1,"A",0,0,"D",15000,11,10,5,4,0,1,7,4,13,18,3,1,1,4,1,1
"D2","24/11/01","Saarbrucken","Oberhausen",1,0,"H",0,0,"D",4000,11,8,4,3,0,0,9,3,17,23,3,2,4,2,0,0
"D2","25/11/01","Mannheim","Babelsberg",4,1,"H",2,1,"H",4650,17,6,7,1,0,0,4,3,9,15,1,1,0,2,0,0
"D2","25/11/01","Reutlingen","Karlsruhe",1,0,"H",0,0,"D",10137,19,9,8,2,0,0,4,3,15,18,0,1,1,3,0,1
"D2","25/11/01","Union Berlin","Aachen",5,1,"H",1,0,"H",8000,11,8,5,4,2,0,6,2,23,19,2,4,2,3,0,0
"D2","26/11/01","Schweinfurt","Ahlen",4,2,"H",1,1,"D",3250,12,9,9,6,0,0,2,7,17,14,4,1,1,1,0,0
"D2","30/11/01","Ahlen","Saarbrucken",3,1,"H",1,1,"D",4715,16,3,6,1,0,0,9,0,21,24,2,2,2,4,0,0
"D2","30/11/01","Bochum","Greuther Furth",1,1,"D",1,1,"D",9397,9,9,4,3,0,1,8,2,17,19,3,4,1,2,0,0
"D2","30/11/01","Mainz","Duisburg",4,4,"D",1,1,"D",8150,11,8,5,5,0,0,4,3,8,12,4,5,3,3,0,0
"D2","01/12/01","Aachen","Karlsruhe",2,0,"H",1,0,"H",10000,18,11,6,3,0,0,7,8,21,19,2,3,1,4,0,0
"D2","01/12/01","Mannheim","Reutlingen",1,0,"H",0,0,"D",4900,14,16,5,6,0,2,5,7,19,19,1,4,5,2,0,0
"D2","02/12/01","Babelsberg","Schweinfurt",3,1,"H",1,0,"H",3028,12,10,6,6,0,0,1,7,15,20,0,1,3,2,0,0
"D2","02/12/01","Oberhausen","Ein Frankfurt",2,1,"H",0,0,"D",5318,15,8,5,4,2,1,9,6,10,20,4,2,2,3,0,0
"D2","02/12/01","Unterhaching","Union Berlin",2,1,"H",1,0,"H",3801,17,9,9,5,1,0,8,3,9,14,2,0,0,1,0,0
"D2","03/12/01","Hannover","Bielefeld",4,4,"D",2,2,"D",21255,14,16,8,10,0,0,7,2,19,18,4,3,1,4,1,0
"D2","07/12/01","Bielefeld","Oberhausen",3,1,"H",1,1,"D",8584,24,11,13,7,3,0,9,1,13,14,4,0,1,3,0,0
"D2","07/12/01","Duisburg","Hannover",2,6,"A",1,4,"A",8005,8,17,3,9,1,0,9,3,12,5,4,4,3,3,0,0
"D2","07/12/01","Union Berlin","Bochum",1,0,"H",1,0,"H",7240,12,7,5,1,0,0,0,2,18,15,4,3,0,3,0,1
"D2","08/12/01","Greuther Furth","Mainz",3,2,"H",0,0,"D",6500,10,8,4,5,0,0,2,3,15,3,0,0,1,2,0,0
"D2","08/12/01","Karlsruhe","Mannheim",1,2,"A",0,1,"A",12200,4,6,1,2,0,0,2,3,15,18,2,3,2,2,0,1
"D2","09/12/01","Aachen","Unterhaching",3,1,"H",1,0,"H",10244,15,10,5,5,0,0,6,0,17,16,1,1,1,1,0,0
"D2","09/12/01","Ein Frankfurt","Ahlen",1,2,"A",0,1,"A",11800,8,7,3,4,0,1,3,6,12,16,4,1,1,3,0,0
"D2","09/12/01","Schweinfurt","Reutlingen",2,1,"H",1,0,"H",5250,14,10,5,4,0,0,10,2,19,17,0,0,1,1,0,0
"D2","10/12/01","Saarbrucken","Babelsberg",1,1,"D",1,0,"H",2000,10,8,5,2,0,0,5,3,17,14,2,1,0,3,0,0
"D2","14/12/01","Ahlen","Bielefeld",1,1,"D",0,0,"D",8818,16,7,5,5,0,0,6,2,17,14,0,1,1,0,0,0
"D2","14/12/01","Oberhausen","Duisburg",0,2,"A",0,2,"A",7187,6,7,5,5,0,0,4,7,4,12,2,1,1,2,0,0
"D2","14/12/01","Unterhaching","Karlsruhe",0,0,"D",0,0,"D",1500,7,4,3,2,0,0,6,3,15,10,3,4,2,1,0,0
"D2","15/12/01","Babelsberg","Ein Frankfurt",1,3,"A",0,3,"A",2500,11,11,7,6,0,0,3,5,21,14,2,1,2,1,0,0
"D2","15/12/01","Reutlingen","Saarbrucken",3,0,"H",0,0,"D",4500,15,8,7,0,1,0,2,1,7,15,3,3,1,3,0,1
"D2","16/12/01","Bochum","Aachen",5,3,"H",3,1,"H",10993,21,13,8,7,1,0,7,2,15,17,2,1,2,3,0,0
"D2","16/12/01","Hannover","Greuther Furth",3,1,"H",1,0,"H",22185,16,12,10,5,0,0,4,6,20,17,3,3,1,2,0,0
